"","id","text","rating","afinn","lsd","vader","sums"
"680",680,"  Nice bucket- but too tall for my needs- I need something shorter to fit in the bathroom sink.",4,0.4,0,0.631,1.262
"270",270,"  While my husband finally was able to squeeze it in...it really doesn't fit properly. The probe is too long. It seems to work but I'm skeptical about long term functionality. I also am worried about having to remove it to clean.  I love my skillet but haven't used it since I got the new probe because I'm not comfortable with it. Disappointing.",2,0.029,-0.111,-0.601,1.26
"896",896,"  Read review about how much improvement it makes to go from a 1.5 to 2.5 inch hose.  Still was amazed.  Only draw back is that hose is more rigid so it doesn't twist and turn as easily.  It also doesn't stop up.  I have an ancient Shop Vac and just had to unplug the hold hose and plug this one in.",5,0.2,0.5,0.827,1.254
"206",206,"  Not a very strong magnet, I was hoping for something that would help opening a 600lb door. Didn't work.",2,0.4,1,0.378,1.244
"515",515,"  We have a spring loaded door on the back of our house because of city code for homes with swimming pools. We like to keep the door open (we have a screen door, too) so our cats can get fresh air - and so that we can enjoy our backyard while inside. This item WORKS. Our door stays securely open. We have a very heavy door - and this item holds it. That's quite a chore. The only problem is that it only lasted about a year. It cracked and could not be repaired.",3,0.15,0.333,0.772,1.244
"666",666,"  Replaced the shocks on my Holiday Rambler Aluma-Lite, Fit was good. Improved ride.",4,0.2,0.333,0.822,1.244
"675",675,"  These are absolutely required for doing a one-person install of lap siding.  Even when installing lap siding with two people they are extremely valuable and greating simplify the process.\n\nI only have two minor complaints that prevented this from getting 5 stars.\n1. They do not hold the siding exactly at the correct amount of overlap, therefore they should be used to rough hold the siding until you get a couple of nails in.\n2. The little tab that holds the gauge in place should be a little sharper to make it easier to slide into place.\n\nI am very happy with this product and I would buy it again.",4,0.2,0.429,0.822,1.244
"3",3,"  this was not the product i was hoping i ordered..I have no use for this cloth and neither does the people i ordered it  for it was  my mistake but the title on the package was the product i wanted.  i found out later my miracle cloth was made by a company called solutions.",1,0.16,0.333,0.781,1.242
"594",594,"  Yes, this is a lightweight vacuum and it is a bagged vacuum - both very big positives.  However, this newer model is not made like the Eureka Boss models of old - it is not very sturdy/not well-made which makes me worried how long it is going to last! The suction power is better or equal to other equivalent vacuums I have had in the last several years.",3,0.12,0.6,0.74,1.24
"659",659,"  I purchased this steamer primarily for gleaning the tile and grout in my bathrooms. This steamer is very easy to setup and use.  It does take around 10 minutes to heat up, and while this sounds a bit long to some people it is due to the nice large water tank within the steamer.  The steamer comes with an assortment of attachments, such as hard floor steam mop and various brushes.  As with other reviewers comments I did find that the nylon brushes did start to melt after prolonged use.  This is understandable due to the high temperature steam being produced.  You can NOT expect these brushes to last for more than a few uses.  Additional brushes can be ordered from steamfast and a regular subscription shipment can be set up as well (i.e. send 1 set every 3 months) with free shipping. Overall, this did a fabulous job on by tile and grout. If the brushes were a bit more durable I would have given it 5-stars.",4,0.32,0.75,0.938,1.236
"529",529,"  I love the toothbrush, although it does have a strong buzzing vibration to it.\n\nOne day I was measuring electro-magnetic fields using the \Extech 480823\ meter, which I bought from Amazon.  I was surprised that the Sonicare Elite's reading was OFF THE CHART, producing over 200 milligauss.  I have no idea if this is dangerous, but it's more than 10x stronger than a hair dryer -- and it's right next to your head.\n\nI would like to know if the Braun Oral B is similar.  Can anyone take a measurement?  Our battery powered $5 electric toothbrush produced no significant fields.",3,0.229,0.75,0.843,1.228
"400",400,"  Not happy at all with this gown, although it is breathable as advertised.  But I don't see how it can possibly provide protection from much of anything since it looks woven and is fairly transparent. I wish I would have paid the extra money for a poly/plastic gown. We're dealing with MRSA here, and I don't trust this item as a barrier against it.",2,0.15,0.2,-0.412,1.224
"345",345,"  haven't used the glue but the picture is very misleading as the actual product is tiny amount",2,-0.6,0,-0.611,1.222
"915",915,"  It's like contractor-grade \Tartan\ which is a 3M brand (as opposed to \Scotch\ for consumers). Good price, does what you'd expect. Nothing special - but no complaints. Does exactly what it promises.",5,0.25,0.2,0.81,1.22
"948",948,"  I just wanted a simple fine point gripping tool for placing electronic components - and that's what I got.  5.5 inches long with a curved tip point about 1.5 inches from the hinge.  They could probably be ground to a sharper point if needed - but they are fine as is for my needs.  the surface is polished to a high gloss, and they are rather crudely stamped \SS Pakistan 7M\.  minor surface irregularities make them look like they were hand finished.  for the price they are a great value.\n\nI bought these with a set of prestige Kelly straight forceps (bandage scissors!!!??? what the heck?)&nbsp;<a data-hook=\product-link-linked\ class=\a-link-normal\ href=\/B00062N42I/dp/B00062N42I/ref=cm_cr_arp_d_rvw_txt?ie=UTF8\>B00062N42I</a>\nthe straight forceps were even nicer - see my review there.",5,0.367,0.429,0.976,1.218
"332",332,"  My husband and I could not get this to work, no matter how hard we tried.  Took a very long time adjusting the lifting strap, and then our heavy object could not be lifted easily.  We concluded that it was easier to just lift the things we were moving by hand.",2,-0.067,0,0.541,1.216
"317",317,"  I ordered the Cobalt Blue Glass Bottles with Droppers 2  Oz - 12 per package...two packages.  I was sent the brown ones instead.  Yes, they work the same, but we like to use the brown for people and the blue for pets so we don't mix them up.  I had to use the brown ones since we were mixing up natural remedies for our pets and didn't have time to go through the hassle of sending them back and hoping to get the right color.  I gave 2 stars because the order did come promptly even though it was not what was ordered.",2,0.3,0.6,0.901,1.202
"151",151,"  So I brought this vacuum and it says to screw the bag into the bottom of the vacuum cleaner but they never put the screw holes in the button of the vacuum cleaner to screw the bag in!",1,0.4,-0.2,0.326,1.2
"497",497,"  Product works great on certain pegs and not at all on other pegs. Product can definitely be improved.",3,0.4,1,0.9,1.2
"545",545,"  Right out of the box, found one of the handles sheared off.  Had to remove the broken screw, redo the threading, and install another screw.  Other than that, works fine.",3,0.1,-0.5,-0.477,1.2
"639",639,"  This unit seems to be well built and is easy to use with clamp on amp meters. The measuring points to check the voltage are also a great idea.",4,0.4,1,0.844,1.2
"848",848,"  This is a portable and easy to use shop-vac.  I have been very pleased with my purchase.  It has many useful parts which allows you you to get in small areas.",5,0.4,1,0.84,1.2
"999",999,"  Not only did the  item get here on time, it was early.  Good job.  Using the 1/16\ brass rods to pin scales on a couple of straight razors.  Fits nicely and is easy to work with.  Would definitely recommend., summary: Good job. Using the 1/16\ brass rods to pin ...",5,0.4,1,0.949,1.2
"6",6,"  Wrong size!!! To much of hassle to return!",1,-0.4,-1,-0.645,1.2
"7",7,"  it doesn't do its job; first of all, it doesn't stick well. also its winter time so it definitely won't stick! don't recommend this",1,0.4,1,0.507,1.2
"10",10,"  this hardly works... do not buy it, and they won't take it back... a total rip off..I am very disappointed",1,-0.4,-1,-0.526,1.2
"24",24,"  Very disappointed it was defective part,didn't work now looking for another one,have to go to the basement and turn on heater manually every hour in this below zero Chicago temperature",1,-0.4,-1,-0.742,1.2
"54",54,"  Useless for any distance over 10 feet",1,-0.4,-1,-0.421,1.2
"60",60,"  I  desperately needed this product to work, but after  several  attempts  I couldn't complete moving one item.\n The product is very sturdy, it just didn't work for me!",1,-0.6,0,-0.271,1.2
"79",79,"  This is crap! Don't waste your money on this very very poor",1,-0.4,-1,-0.641,1.2
"85",85,"  these were the worst spray bottles ever. The sprayers kept popping off the bottle. I tried over and over again but not one of the three bottles worked right.",1,-0.6,0,-0.372,1.2
"101",101,"  This thing won't pump enough fuel to keep my Jeep running, when you get into the throttle you run out of gas. DON\T buy this pump., summary: Crapy pump, unixReviewTime: 1368144000}
{overall: 5.0, verified: true, reviewTime: 05 7",1,0.4,1,0.421,1.2
"104",104,"  Ordered twice they come in loose it's a messI will not re-order this",1,-0.6,0,-0.318,1.2
"131",131,"  wrong name for it , it is plain needle holder",1,-0.4,-1,-0.477,1.2
"142",142,"  poor",1,-0.4,-1,-0.477,1.2
"159",159,"  Microwave was dead on arrival, no power when plugged into outlet! I was very disappointed! Returned item and need to rethink decision before re-ordering!",1,-0.4,-1,-0.895,1.2
"161",161,"  BAD RIGHT OUT OF PACKAGE, STAY AWAY.",1,-0.6,0,-0.542,1.2
"162",162,"  Only about a fifth of the peg locks actually stayed in my peg board--the rest just popped out as soon as I put them in, or as soon as I put something on the hook. Very disappointing.",1,-0.4,-1,-0.541,1.2
"168",168,"  Pensei que teria um feixe de luz superior a existente de origem e acabei por comprar uma lampada com uma luz muito fraca para o pretendido",1,0.4,1,0.542,1.2
"172",172,"  Wrong model shipped, was too small and didn't sync with course.",1,-0.4,-1,-0.477,1.2
"179",179,"  hurts my skin",1,-0.4,-1,-0.477,1.2
"183",183,"  Three words, don't buy them. First, one of the three came without a sprayer. My attempt to get a replacement failed. These arrived 50 days ago. Now one of the two remaining sprayers has failed.",1,-0.4,-1,-0.765,1.2
"184",184,"  This is ridiculous. They came with no spray heads.",1,-0.4,-1,-0.572,1.2
"195",195,"  i returned was wrong item",1,-0.4,-1,-0.477,1.2
"230",230,"  Dial indicator would not properly tighten down, as the washer included is too thin. Fixed it with a thicker washer. Now the indicator doesn't have play.\n\nThe magnetic base is very weak and will not hold the weight of the unit when mounted horizontally. I am going to rework the magnetic base so that it works",2,-0.4,-1,-0.493,1.2
"232",232,"  If you want the rounded tip droppers as shown in the picture, don't buy these.  They come with flat tip droppers.  Otherwise, well packaged and nice color.",2,0.4,1,0.637,1.2
"239",239,"  Im disappointed with this, the probe is absolute junk.",2,-0.4,-1,-0.477,1.2
"255",255,"  could never figure out how to use it but might have been human error.",2,-0.4,-1,-0.55,1.2
"276",276,"  Disappointed in this product. Wanted to get a little luster back in the wood floor and it didn't.",2,-0.4,-1,-0.477,1.2
"280",280,"  I bought the wrong size.",2,-0.4,-1,-0.477,1.2
"286",286,"  I'll write another review after another attempt. My sister and I tried to move an old stove. Probably around #250. Not even close. We're not that old and we're in decent shape. Seems better suited for large and lighter objects.",2,0.4,1,0.44,1.2
"288",288,"  Was very disappointed",2,-0.4,-1,-0.526,1.2
"305",305,"  I bought this for my Boiler in November, and by May it was leaking. I will try another brand for next season. Very disappointed!",2,-0.4,-1,-0.57,1.2
"320",320,"  They get the job done, but cheaply made, plastic is sharp and can scratch clients. Would recommend only as a back up.",2,0.4,1,0.502,1.2
"325",325,"  They fit good at first but stretched and now they fall down my leg.  Also, my legs tend to itch when I wear them.",2,0.4,1,0.402,1.2
"329",329,"  Decent but definitely not the best of the easy to apply pastes.",2,0.4,1,0.431,1.2
"371",371,"  Poor construction and will only last for a few hours.",2,-0.4,-1,-0.477,1.2
"414",414,"  There are better products",3,0.4,1,0.44,1.2
"428",428,"  Ended up not needing it with my build. hence the three stars.\n\nSome CPU fan/heatsinks come with paste, others do not. But it's always good to buy just in case and for emergencies.",3,0.6,0,0.593,1.2
"430",430,"  After you untangle them and figure it out, they do the job with a lot less strength on your part.",3,0.4,1,0.442,1.2
"434",434,"  The only thing I really don't like about the product is that your hand has to be the right size in order to use it comfortably. Your hand can be dificult if it is large.",3,0.4,1,0.784,1.2
"462",462,"  Would like an adjustable nozzle and I assumed these would have them, but this is just a thin stream (which is ok I guess)",3,0.4,1,0.593,1.2
"470",470,"  Had to use duct tape to hold one end of hose to the coupling... one end great fit, other end not so much",3,0.4,1,0.765,1.2
"507",507,"  Maybe if this came with directions? I tried it with two doors at home and it did not work. Could be that the doors have extra large clearances. A very well-made item and I had very high hopes for it.",3,0.4,1,0.473,1.2
"552",552,"  Bought these for my move but the guys only used them once--to move the treadmill. I think they liked them.",3,0.4,1,0.572,1.2
"553",553,"  I have really old floors. From 1929 and I live in a duplex on the second floor. I use this product and I found out that it does work but requires a lot of nails for a small area. You basically have to find the beam and use one every 5 \ then it works...., summary: It's ok but.., unixReviewTime: 1371168000}
{overall: 5.0, verified: true, reviewTime: 04 8",3,0.4,1,0.778,1.2
"556",556,"  already had similar. used the new.\nfor fear that existing heat-sink\npaste has a shelf life",3,-0.4,-1,-0.494,1.2
"599",599,"  I bought this to test out the toothpaste, mainly. It lead me to purchase a different toothpaste because I realized it didn't really differ from Colgate or any other toothpaste I've tried. Plus, it has sodium lauryl sulfate, which I've concluded is making my teeth very sensitive. The kit gets a 3-star rating b/c I like the tongue sprayer and scrapers. Those are helpful.",3,0.4,1,0.649,1.2
"608",608,"  Well built. Just what I needed. The only reason I gave four star. They came late. Besides that I would recommend",4,0.4,1,0.557,1.2
"648",648,"  The metal is a little softer than I expected, but they seem to work well. They are so useful. Every household should have at least one pair!",4,0.4,1,0.804,1.2
"652",652,"  I got these with a Bostich compressor and nailer combo.  I love it.  Makes easy work out of trim work.",4,0.4,1,0.796,1.2
"667",667,"  We used this plastic, along with a sprinkler hose to make a huge slip n slide.  The kids and adults both love it.",4,0.4,1,0.758,1.2
"688",688,"  I really like it. ijust hope I get the rest of the parts that I order with with it.",4,0.4,1,0.69,1.2
"696",696,"  Love the feeling",4,0.4,1,0.691,1.2
"701",701,"  comes exactly as advertised, the booklet is very helpful and very detailed and the caliper works well. I am content. Its exactly what i was expecting.",4,0.4,1,0.636,1.2
"733",733,"  Good product. Came as is in an envelop. Wish there was a tiny paper for instructions for like, how much is recommended - but I found that on the internet anyways.",4,0.4,1,0.606,1.2
"777",777,"  I am using these for Nursing and they have worked fine for me since I purchased them. They were light enough to carry around, yet felt durable enough for typical Nursing uses. The teeth and grooves lined up fine for me and they hold their grip well. For the price its worth a buy.",4,0.4,1,0.681,1.2
"796",796,"  Fit the can perfectly as listed",4,0.4,1,0.772,1.2
"809",809,"  This scale arrived in one large box.  It took me about 20 minutes to assemble and I am not mechanically inclined.  This Detecto model is well constructed and accurate. I expect it to last a lifetime.  As a large man, I am very satisfied with this product.",5,0.4,1,0.636,1.2
"825",825,"  These gauges do what the advertisement says they will do.\nI bought them to install Hardie Plank siding on the south side of my mom's house.\nIt was my first time installing siding, and I was able to do the job without any help since\nyou are able to hang the pieces of siding on the gauge.\nThe gauges made keeping the the correct spacing easy! The siding job turned out very nice!",5,0.4,1,0.651,1.2
"831",831,"  Good large alligator clips and heavy gauge wire.  Just what I was looking for.",5,0.6,0,0.44,1.2
"860",860,"  excellent epoxy and easy to use",5,0.4,1,0.765,1.2
"867",867,"  Product arrived on time but was also as described.  Thanks.",5,0.4,1,0.593,1.2
"886",886,"  I received this in the mail yesterday and had the opportunity to use it today and I can say I'm very pleased!  I used it by myself and oh what a feeling it gave me!!!",5,0.4,1,0.825,1.2
"927",927,"  Exactly what I was looking for. Thanks.",5,0.4,1,0.44,1.2
"938",938,"  I Love it, easy to use is what i needed.",5,0.4,1,0.796,1.2
"979",979,"  Works great!  Reduced startup watts as promised for a 13.5K BTU AC...",5,0.4,1,0.784,1.2
"984",984,"  We use the gloves during diaper change, cleaning and handling baby products when our son was a newborn. It is very useful and the price is a lot cheaper than the ones in our local pharmacy.",5,0.4,1,0.493,1.2
"25",25,"  This unit is more like a hand held car buffer on a stick.  It is not heavy enough to buff floors and feels more like a toy.",1,0.4,1,0.842,1.2
"126",126,"  I purchased this pump less than 60 day ago and I was laying under my van in the SNOW today 12/4/13 troubleshooting why it wouldn't start. I checked the filter, the pump runs but will not pump fuel, only a trickle at the carb. Hope this is a fluke as I ordered another one today. My local NAPA has one but wanted over a hundred dollars so I am not complaining about the price here. I read in one of the other reviews that the pump has a one year warranty but am not able to find out how to use it. Amazon seems to only have a 30 day return policy.",1,0.4,0.2,0.799,1.198
"640",640,"  Worked great for me and the wife for most of the move.  Not real good on stairs",4,0.6,1,0.401,1.198
"1",1,"  I bought 2 of these for my back porch. One stopped working after about 2 hours; it flickered and then went off. I had brand new 60 watt bulbs. Now I am back to the switch in the house. It costs almost as much to ship as the cost of the photo controls. You are absolutely wasting your time and money to buy this product.",1,-0.3,0,-0.598,1.196
"959",959,"  I purchased the package of the actual cleaner w/2 heads about 1yr. ago. I have been looking for the Replacement Heads, when, THERE THEY ARE!! Of Course, on AMAZON!!! I couldn't beleive it! At a much less expensive price, than I thought could be found. So, to say I'm HAPPY, is an Understatement!! You will not be disappointed. This is a wonderful device to have to clean your teeth properly!!  periwinkle",5,0.36,0.75,0.956,1.192
"503",503,"  these stainless steel staples were as described but the narrow crown did not fit my craftsman stapler which uses t-50 staples",3,0.2,0,-0.395,1.19
"158",158,"  The magnet is good but I was disappointed because I thought I was getting two magnets. There were two magnets in the picture .",1,0.1,0,-0.494,1.188
"707",707,"  The product was not too watery and was easy to apply. I bought it due to the good reviews and from people who suggested me to use this product. Pretty expensive a small tube of compound you're probably going to use once every few years (unless you build pc's often). Plenty of uses from this one small tube however.\nNot sure how effective it is because I don't have much to compare it to. I used it on a new processor (i5) and a new heat sink (CM hyper tx3) and i'm getting 30 degrees on idle, 50 degrees on full load.",4,0.35,0.333,0.925,1.184
"676",676,"  The only reason I have it 4 stars is because the shoulder straps don't adjust, it's just one size so if they are too big then it pulls, if I could make it tighter to fit more snug I think it would have been easier on my shoulders. But these made moving heavy furniture SOOOO much easier. You don't have to find the perfect place to grip things and set it down for a break, you get it all lined up and then lift with your legs. I'll te'll ya, my legs are much stronger than my arms and fingers. The moving went so much faster than planned.",4,0.35,0.5,0.941,1.182
"814",814,"  sent what was ordered, order came as specified, I did not get a chance to test it yet as I am looking for additional components for my project.",5,0.4,0,-0.188,1.176
"95",95,"  Ordered these staples and was very shocked when package was received.\nThe idiot that packed the box for shipment, packed the items in a box twice the size needed and loose in the box.\nAt least half of the staples clips were broken in the delivered package because of poor and loose packing.\nIf the person that packaged the content had the brain power above a common yard rock, they would have stuffed the box with some type of packing, like news paper, so content would not be received loose and broken.\nIt seems expecting proper packing is not a concern with this company, what a shame!!!",1,-0.36,-0.556,-0.945,1.17
"105",105,"  too big..for the purpose. Using the item itself is quite awkward. If were smaller, could have been better. left with using the older one now",1,0.067,-0.333,0.252,1.17
"106",106,"  This product is terrible.  It doesn't fit #10 blades, it doesn't allow you to load a blade.  Bad, bad, bad....don't buy this",1,-0.333,-0.6,-0.917,1.168
"449",449,"  Some of these pieces are odd and hard to install. Not the most useful kit.",3,-0.067,-0.333,-0.651,1.168
"91",91,"  A PIECE OF JUNK !! if u want a good bottle go to lowes and buy there ZEP spray bottle for $3.00 ,",1,0.4,0,0.584,1.168
"705",705,"  Just as described and nice packaging.",4,0.6,1,0.421,1.158
"779",779,"  always wanted to try one and for this price why not and got to say nice",4,0.6,1,0.421,1.158
"961",961,"  nice tool",5,0.6,1,0.421,1.158
"819",819,"  I use this for crown moulding corners, along with other uses.  Really good stuff here and sticks like crazy.  Buy with confidence and pick up the insta set as well.  Speeds it up so work quickly.",5,0.25,0.667,0.827,1.154
"138",138,"  Very poor quality! Feel apart the first time used.",1,-0.4,0,-0.57,1.14
"117",117,"  Did not work......I do not know if boiler was too far gone, but it did not stop any leakage. But it was worth my effort and I did try 2 bottles.",1,0.1,0,0.569,1.138
"18",18,"  I've boughbt the canister steamers, and the first one lasted 24 hours of intense usage.\n The second I bought lasted 20 minutes. Since I knew I would probably get another lemon, I decided not to take it back to the store.\n I dissassembled it and found out the plastic tubing and wand trigger ,coming to and from the heating core ( like an under the sink water heater) was plugged with plastic. poor manufacturing. Steam constantly blew out the bottom, so little wand spray. So too make this short. DON'T BUY IT!!!!!!!!!!!!!!",1,0.067,-0.5,-0.354,1.134
"392",392,"  Save your money. Cheaply made. When put together the top could easily come off it's connection. It works but needs to be more secure. The pan is super thin Taiwanese made stainless steel. You'll have to buy a thicker better made pan. Does this thing work? Sure. You could get a better one at William Sonoma I bet.",2,0.433,1,0.974,1.134
"391",391,"  I purchased the Post-Popper but, when ordering the Hi-Lift PP-300 Post-Popper, Amazon presented me with the option of also ordering the Hi-Lift PP-350 Chain & Slip Hook and the Hi-Lift Jack ORB Off-Road Base. I figured they would be good complements to the Post-Popper, so I ordered both. However, the base of the Post-Popper does not fit on the Off-Road Base. Thus DO NOT make the mistake and order the Off-Road Base for use with the Post-Popper.",2,0.133,0.2,0.699,1.132
"518",518,"  Dial indicator seems fine, but the main vertical shaft into the magnet base is crooked. Either the threaded hole into the magnetic base or the turned thread on the main shaft was not perpendicular and concentric when manufactured. Also the mag base is much weaker than other mag bases I own. Lastly the knurled knob that holds the dial indicator to the final arm joint doesn't provide a firm connection. I had to flip the knurled knob backwards to get a passably firm connection. I know it's a cheap dial and base combo... I guess I was just hoping it would be slightly better.",3,0.4,0,0.566,1.132
"269",269,"  works fine for 1/8 hooks,  but not at all for 1/4\ hooks.  the notch is too small.  I ended up having to use hot glue to make them work.  would like to find some that will work WITHOUT MODIFICATION  for 1/4\ hooks",2,0.4,0,0.565,1.13
"610",610,"  Hung it up in the garage to vacuum the cars thru the winter when they don't get to the carwash.  Works great for that.  Good length of hose,  good suction,  good price.  Probably too wimpy to be a shop vac tho.",4,0.6,0.333,0.898,1.13
"932",932,"  This product is truly fantastic. Easy to use, and allows you to lift hundreds of pounds with little effort. Your hands are free to simply balance lifted item. The Shoulder Dolly is superior to other products because it has a wide strap and helps to keep the lifted item evenly supported. You lift with your legs and save your back, you don't strain your hands, elbows and shoulders trying to get a grip on the item. You can maneuver refrigerators and stoves easily through narrow door ways and up and down stairs. A wheeled dolly is fine for stacks of boxes but for substantial items you can't do better than the Shoulder Dolly. I have a home improvement business and we often do moving jobs since purchasing the Shoulder Dolly the wheeled dolly just stays in the truck.",5,0.382,0.833,0.947,1.13
"217",217,"  First off, I thought it would have a on-off switch, but it takes off as soon as your plug it in, which is very difficult. When I use on my hardwood floors it works ok, but just ok.  I had initially bought it to shine the floor after mopping because my hardwood has a high poly shine to it.  I have only used the pads and have not tried the brushes yet.",2,-0.2,0.333,0.363,1.126
"102",102,"  These nails are not NOT for DeWalt  51276! They are not the 34 degree angle that this finish nailer requires. Bought some and am sending 4 boxes back the angle is not marked on the Senco packaging at all. A302000 and A302509 WONT WORK WELL IN THIS NAILER. I noticed the angle was slightly off but the first 4 nails came out just fine and BAM #5&6 came out at the same time and bent over and left 1/2\ folded over on the surface. This is UNACCEPTABLE IN FINISH WORK!!!  Buy something else that is clearly marked 34 Degrees.  SENCO does not mark theirs",1,0.067,0,-0.493,1.12
"415",415,"  Good product except made in China.",3,0.6,1,0.44,1.12
"511",511,"  Good product",3,0.6,1,0.44,1.12
"559",559,"  Good stuff",3,0.6,1,0.44,1.12
"592",592,"  good to have",3,0.6,1,0.44,1.12
"609",609,"  good",4,0.6,1,0.44,1.12
"621",621,"  good",4,0.6,1,0.44,1.12
"633",633,"  Only used once.  Good so far.",4,0.6,1,0.44,1.12
"657",657,"  good product",4,0.6,1,0.44,1.12
"711",711,"  good product",4,0.6,1,0.44,1.12
"719",719,"  Good quality",4,0.6,1,0.44,1.12
"734",734,"  Good job",4,0.6,1,0.44,1.12
"736",736,"  product is good quality.",4,0.6,1,0.44,1.12
"747",747,"  good price",4,0.6,1,0.44,1.12
"758",758,"  Purchased for my granddaughter who is going to be a nurse. I'm a retired nurse & remember how much I used a pair of Kellys' to put things together & take them apart. These look to be a good product for the money.  They are stainless steel & do lock.",4,0.6,1,0.44,1.12
"799",799,"  Works good, just need a little, plenty left over for more builds.",4,0.6,1,0.44,1.12
"804",804,"  GOOD",5,0.6,1,0.44,1.12
"813",813,"  good quality",5,0.6,1,0.44,1.12
"816",816,"  I use it every day and look forward to the good report from the dentist about the useage.",5,0.6,1,0.44,1.12
"820",820,"  good",5,0.6,1,0.44,1.12
"829",829,"  Came as advertised, good price",5,0.6,1,0.44,1.12
"850",850,"  This has become my go to glue for many things that need to be put together. Good stuff.",5,0.6,1,0.44,1.12
"862",862,"  Good",5,0.6,1,0.44,1.12
"883",883,"  good",5,0.6,1,0.44,1.12
"893",893,"  Good product.",5,0.6,1,0.44,1.12
"902",902,"  Good for the job.  Clayton.",5,0.6,1,0.44,1.12
"910",910,"  Good product",5,0.6,1,0.44,1.12
"951",951,"  Looks good",5,0.6,1,0.44,1.12
"976",976,"  Good service & products",5,0.6,1,0.44,1.12
"997",997,"  Good buy",5,0.6,1,0.44,1.12
"998",998,"  Good product.",5,0.6,1,0.44,1.12
"167",167,"  It dose confirm the pin out but its testing a BAD cable GOOD with all GREEN lights.",1,0,0.333,-0.226,1.118
"227",227,"  I was disappointed with the quality of these test leads.  The gauge of wire used in their construction was very small, with the insulation being thicker to give the appearance of a larger wire.  I had bought them as sacrificial leads for home electro plating, something some other leads worked fine for, but these used such fine wire that they got very hot, even melting the insulation on one lead.  I ended up having to run two leads to each location. Disappointed.",2,0,-0.333,-0.557,1.114
"586",586,"  I ordered 2 magnets to hang a pocket chart in my classroom.  One magnet is great, the other sucks.  The sucky one looks like it was put together sloppily (the back of it looks uneven) and when I hang it on the whiteboard it drags down.  The chart is not that heavy to do this.",3,0.05,-0.429,0.128,1.114
"211",211,"  It's probably not worth what I paid for it.  Like other reviews, materials can easily slip out from between its grip resulting in damaged material..  You might just be better off carrying it by hand.",2,0.4,0.2,0.753,1.106
"146",146,"  The item in the picture was not accurate.  The piece that \should\ fit into the pegboard to lock it in is too big to fit  The top part fits in, but you cannot secure the hook.  Therefore, it is of no use to me.\n\nHow do I get a refund?",1,0.2,0.2,-0.351,1.102
"904",904,"  Seems to be well made, checked for accuracy against my mid-range multimeter and easily agrees within 1%.  I intend to buy the capacitance meter as well.",5,0.2,0.667,0.751,1.102
"618",618,"  not like the doctors office.. but good enough.. it's nice to move the weights down when your crushing it with diet and fitness",4,0.32,0.2,0.75,1.1
"798",798,"  I love that JB-Weld came out with their KwikWeld product.  We have used the original formulation many times over the years but the main thing we didn't like about it is that it takes so long to cure.  KwikWeld is advertised to cure in 4-6 hours which is considerably faster than the original formulation.\n\nIt's not as strong as the original formula JB-Weld but if you don't mind sacrificing some tensile strength and temperature resistance, this is a handy alternative to the long cure variety.",4,0.45,1,0.804,1.1
"321",321,"  Pretty usefully but two of the plastic pieces, one bin and one jar, were damaged upon opening.",2,0.2,0.333,-0.214,1.094
"65",65,"  Don't buy it. It is bulky, and had to use. The design has a flaw and does not provide easy usability.\nWhen requesting a refund I was told that this is for professionals only and I wasn't experienced enough to use this thing.\nYou will have to pay shipping cost to return it. STAY AWAY and buy the real thing. This is bad..",1,-0.2,-0.5,-0.744,1.088
"185",185,"  I bought this stuff expecting some amazing results. I followed the instructions to a \T\. I couldn't even run the 30-06 shell up into the dies maybe i got a bad can who knows but i am very unhappy with it especially for what it costs.",1,-0.067,-0.6,-0.611,1.088
"716",716,"  I've seen really good mag bases and really weak one's and this one is up towards the top. The post are thick and sturdy so it's really a good tool for what little it cost. If I break this one I'd buy another one just like it to replace it. Thanks Grizzly and Amazon.",4,0.333,0.5,0.877,1.088
"446",446,"  Bought a package of 4 Braun toothbrush replacements. Very attractively price. Ostensibly made in Germany, Braun's home. One out of the four was defective. But still worth the deal price. And, not worth bothering to get into the return of a defective brush desiring its replacement.",3,0.4,-0.143,-0.109,1.086
"642",642,"  Very good price for a very limited use set of test leads.\n\nJust be sure you know your application's needs and if appropriate for application these leads are a cost effective addition to tool bag.\n\nIf you go outside base voltage or rough continuity or bench testing ohms on short length circuits mostly on lower power applications you'll need something more substantial - do not kid yourself otherwise.",4,0.25,0.2,0.742,1.084
"488",488,"  They work, they are fine, but the sprayer is hard to squeeze repeatedly and its difficult to get the right spray. It goes from zero to jet stream in about 1/2 a turn so you have to really work to dial it in the get a mist-type spray.",3,0,-0.333,-0.535,1.07
"113",113,"  I purchased this unit 1.5 yrs ago for my wife. Recently I decided to share it. What a disappointment! The motor labored after a full charge. I called C Service to return but after  $3 shipping charge and 20 minutes to pack it up I decided I would never be happy with it. I trashed it and bought a Braun which is a much better product.",1,0.2,-0.333,-0.247,1.066
"506",506,"  This is my first electric toothbrush and i was pretty excited about it.  The dentist had been encouraging me to purchase one for a while.  Overall i think it is a good product, gets a good cleaning done.  Only down side is it is a bit loud.  kind of like a mini airplane.",3,0.467,1,0.943,1.066
"550",550,"  The product works OK, however the lower pole attachment did not have holes drilled to allow connection to the base. Required my drilling the holes which was time consuming as I have limited home tooling and work bench.  The item is light weight for serious floor cleaning, however is adequate for a small floor area",3,0.067,0.6,0.577,1.066
